items,k,exact_agreement,mean_diff,mean_abs_diff
220046+220047+223935+223939,4,0.00042283794735667555,22.487602626293473,22.489176523097523
220046+220047+223935+223944,4,0.00042283794735667555,22.48903557711507,22.491008820869403
220046+223769+223935+223949,4,0.00042283794735667555,22.493686794535993,22.497092989111923
220046+223770+223935+223939,4,0.00042283794735667555,22.511492970319125,22.513207813105627
220046+223770+223935+223944,4,0.00042283794735667555,22.512925921140724,22.51501661988043
223769+223770+223935+223949,4,0.00042283794735667555,22.51568611329708,22.51928023584961
220046+220047+223935+229770,4,0.00042283794735667555,22.52745510283184,22.52820681473825
220046+220047+223935+230037,4,0.00042283794735667555,22.531225407862436,22.53197711976885
220046+220047+223935,3,0.00042283794735667555,22.531648245809794,22.532399957716205
220046+220047+223947+223949,4,0.00042283794735667555,22.530015621513055,22.532458685208894
220046+223769+223935+223939,4,0.00042283794735667555,22.531225407862436,22.532940250648938
220046+220047+223935+228194,4,0.00042283794735667555,22.526527208447362,22.533433561587522
220046+223769+223935+223944,4,0.00042283794735667555,22.532658358684035,22.534749057423742
220047+223770+223935+229770,4,0.00042283794735667555,22.549454421592923,22.55034707948179
220046+223770+223935+229770,4,0.00042283794735667555,22.551345446857493,22.552238104746355
220047+223770+223935+230037,4,0.00042283794735667555,22.553224726623522,22.554117384512384
220047+223770+223935,3,0.00042283794735667555,22.553647564570877,22.554540222459742
220047+223770+223947+223949,4,0.00042283794735667555,22.55201494027414,22.554575458955355
220047+223770+223935+228194,4,0.00042283794735667555,22.54852652720845,22.55557382633106
220046+223770+223935+230037,4,0.00042283794735667555,22.55511575188809,22.556008409776954
220046+223770+223935,3,0.00042283794735667555,22.555538589835447,22.55643124772431
220046+223770+223935+228194,4,0.00042283794735667555,22.550417552473014,22.557464851595626
220046+220047+223939+223947,4,0.00042283794735667555,22.5675542348395,22.568728784693267
220047+223769+223935+229770,4,0.00042283794735667555,22.569186859136234,22.5700795170251
220046+220047+223944+223947,4,0.00042283794735667555,22.568987185661097,22.570349663491466
220046+223769+223935+229770,4,0.00042283794735667555,22.571077884400804,22.571970542289666
220047+223769+223935+230037,4,0.00042283794735667555,22.572957164166834,22.573849822055696
220047+223769+223935,3,0.00042283794735667555,22.573380002114188,22.574272660003054
220047+223769+223947+223949,4,0.00042283794735667555,22.571747377817452,22.574307896498667
220047+223769+223935+228194,4,0.00042283794735667555,22.56825896475176,22.57530626387437
220046+223769+223935+230037,4,0.00042283794735667555,22.5748481894314,22.575740847320265
220046+223769+223935,3,0.00042283794735667555,22.575271027378758,22.57616368526762
220046+223769+223935+228194,4,0.00042283794735667555,22.570149990016326,22.577197289138937
220046+223770+223939+223947,4,0.00042283794735667555,22.59144457886515,22.59276007470137
223769+223770+223935+229770,4,0.00042283794735667555,22.593077203161887,22.59418128002443
223769+223770+223935+230037,4,0.00042283794735667555,22.596847508192486,22.59795158505503
223769+223770+223935,3,0.00042283794735667555,22.59727034613984,22.598374423002383
223769+223770+223935+228194,4,0.00042283794735667555,22.59214930877741,22.5994080268737
220046+223769+223939+223947,4,0.00042283794735667555,22.611177016408462,22.612492512244682
220046+223934+223940+223942,4,0.00042283794735667555,24.12808466155346,24.144904215459427
223770+223942+223943+223949,4,0.00042283794735667555,24.22806234510624,24.23757619892176
223770+223941+223942+223943,4,0.00042283794735667555,24.26965315542818,24.27966032018229
223769+223941+223942+223943,4,0.00042283794735667555,24.289385592971495,24.29934577573145
223936+223938+223944+223947,4,0.00042283794735667555,25.799574812952937,25.831898424928646
223936+223941+223947+223949,4,0.00042283794735667555,25.809734669188035,25.842669047087703
223935+223948+223949+229770,4,0.00042283794735667555,25.817486698222908,25.847390737499854
223935+223948+223949+230037,4,0.00042283794735667555,25.821257003253503,25.851184533527526
223935+223948+223949,3,0.00042283794735667555,25.82167984120086,25.851583880477808
223935+223948+223949+228194,4,0.00042283794735667555,25.81655880383843,25.852194646401767
223936+223939+223945+223947,4,0.00042283794735667555,25.836162040897825,25.871281081525506
223936+223944+223945+223947,4,0.00042283794735667555,25.837594991719424,25.87226770340267
223938+223939+223947+223948,4,0.00042283794735667555,25.85004522016937,25.881734575224044
223945+223947+223948+223949,4,0.00042283794735667555,25.850526785609414,25.88820634491831
223936+223940+223947+229770,4,0.00042283794735667555,25.856164624907503,25.891518575505938
223936+223940+223947+230037,4,0.00042283794735667555,25.859934929938102,25.89531237153361
223936+223940+223947,3,0.00042283794735667555,25.860357767885457,25.89571171848389
223936+223940+223947+228194,4,0.00042283794735667555,25.85523673052303,25.896252011416625
223939+223940+223947+223948,4,0.00042283794735667555,25.868215506407168,25.906411867651723
223940+223944+223947+223948,4,0.00042283794735667555,25.869648457228767,25.907774345482093
223940+223946+223947+223948,4,0.00042283794735667555,25.87805823418175,25.918721150119218
223939+223941+223947+223948,4,0.00042283794735667555,25.899176640552508,25.927882638978613
223941+223944+223947+223948,4,0.00042283794735667555,25.900609591374106,25.92952700877389
223941+223945+223947+223948,4,0.00042283794735667555,25.89211759593136,25.93052537614959
223941+223947+223948+229770,4,0.00042283794735667555,25.939029117090875,25.964963177862085
223941+223947+223948+230037,4,0.00042283794735667555,25.94279942212147,25.968756973889757
223941+223947+223948,3,0.00042283794735667555,25.94322226006883,25.96915632084004
223941+223947+223948+228194,4,0.00042283794735667555,25.938101222706397,25.96964963177862
223936+223938+223944+223948,4,0.00042283794735667555,26.856505244365096,26.890520208130233
223936+223939+223948+223949,4,0.00042283794735667555,26.862612903604692,26.895547281504363
223936+223940+223946+223948,4,0.00042283794735667555,26.88308530755588,26.92205687170392
223936+223939+223945+223948,4,0.00042283794735667555,26.893092472309988,26.927506783025404
223936+223944+223946+223948,4,0.00042283794735667555,26.911427195527313,26.939170063073327
220046+220047+223935+223938,4,0.0004110924488189901,22.442523402905838,22.445718178508088
220046+220047+223935+223949,4,0.0004110924488189901,22.45006401296703,22.453376243554658
220047+223770+223935+223938,4,0.0004110924488189901,22.46452272166692,22.467858443251625
220046+223770+223935+223938,4,0.0004110924488189901,22.46641374693149,22.469725977519115
220047+223770+223935+223949,4,0.0004110924488189901,22.472063331728116,22.47549301730112
220047+223769+223935+223938,4,0.0004110924488189901,22.48425515921023,22.48756738979786
220046+223769+223935+223938,4,0.0004110924488189901,22.4861461844748,22.489434924065353
220047+223769+223935+223949,4,0.0004110924488189901,22.491795769271427,22.49522545484443
223769+223770+223935+223938,4,0.0004110924488189901,22.508145503235884,22.511645661800117
220046+220047+223938+223947,4,0.0004110924488189901,22.52247501145186,22.52505902113015
220047+223770+223938+223947,4,0.0004110924488189901,22.544474330212946,22.54719928587369
220046+223770+223938+223947,4,0.0004110924488189901,22.546365355477512,22.54906682014118
220047+223769+223938+223947,4,0.0004110924488189901,22.564206767756257,22.566908232419927
220046+223769+223938+223947,4,0.0004110924488189901,22.566097793020823,22.568775766687416
223769+223770+223938+223947,4,0.0004110924488189901,22.58809711178191,22.59098650442218
220046+220047+223947+229770,4,0.0004110924488189901,22.607406711377866,22.608017477301825
220046+220047+223947+230037,4,0.0004110924488189901,22.611177016408462,22.61178778233242
220046+220047+223947,3,0.0004110924488189901,22.61159985435582,22.61221062027978
220046+220047+223947+228194,4,0.0004110924488189901,22.606478816993388,22.613126769165717
220047+223770+223947+229770,4,0.0004110924488189901,22.62940603013895,22.630157742045363
220046+223770+223947+229770,4,0.0004110924488189901,22.631297055403518,22.63204876730993
220047+223770+223947+230037,4,0.0004110924488189901,22.633176335169548,22.63392804707596
220047+223770+223947,3,0.0004110924488189901,22.633599173116902,22.634350885023316
220047+223770+223947+228194,4,0.0004110924488189901,22.628478135754474,22.635267033909255
220046+223770+223947+230037,4,0.0004110924488189901,22.635067360434114,22.635819072340524
220046+223770+223947,3,0.0004110924488189901,22.635490198381472,22.636241910287882
220046+223770+223947+228194,4,0.0004110924488189901,22.63036916101904,22.63715805917382
220047+223769+223947+229770,4,0.0004110924488189901,22.64913846768226,22.649890179588674
220046+223769+223947+229770,4,0.0004110924488189901,22.65102949294683,22.65178120485324
220047+223769+223947+230037,4,0.0004110924488189901,22.65290877271286,22.65366048461927
220047+223769+223947,3,0.0004110924488189901,22.653331610660214,22.654083322566628
220047+223769+223947+228194,4,0.0004110924488189901,22.648210573297785,22.654999471452566
220046+223769+223947+230037,4,0.0004110924488189901,22.654799797977425,22.655551509883836
220046+223769+223947,3,0.0004110924488189901,22.655222635924783,22.655974347831194
220046+223769+223947+228194,4,0.0004110924488189901,22.65010159856235,22.656890496717132
223769+223770+223947+229770,4,0.0004110924488189901,22.673028811707912,22.673991942588003
223769+223770+223947+230037,4,0.0004110924488189901,22.67679911673851,22.6777622476186
223769+223770+223947,3,0.0004110924488189901,22.677221954685866,22.678185085565957
223769+223770+223947+228194,4,0.0004110924488189901,22.672100917323437,22.679101234451895
220047+223934+223940+223942,4,0.0004110924488189901,24.126193636288892,24.143083663186083
223770+223934+223942+223949,4,0.0004110924488189901,24.13945430413794,24.151622640622982
223770+223934+223942+223945,4,0.0004110924488189901,24.169933872843234,24.18386403410893
223769+223934+223942+223945,4,0.0004110924488189901,24.189666310386546,24.203549489658087
220046+223940+223942+223943,4,0.0004110924488189901,24.216692702521758,24.22963624191029
223770+223938+223942+223943,4,0.0004110924488189901,24.220521735045043,24.231069192731887
223769+223942+223943+223949,4,0.0004110924488189901,24.24779478264955,24.257261654470923
223770+223942+223943+223945,4,0.0004110924488189901,24.25854191381153,24.269582682436955
223770+223942+223943+223944,4,0.0004110924488189901,24.267033909254277,24.27586652415462
223769+223942+223943+223945,4,0.0004110924488189901,24.278274351354842,24.289268137986117
223769+223942+223943+223944,4,0.0004110924488189901,24.286766346797588,24.295551979703777
223935+223939+223944+223948,4,0.0004110924488189901,25.81660578583258,25.848389104875558
223936+223938+223947+229770,4,0.0004110924488189901,25.837994338669706,25.86705270205194
223936+223938+223947+230037,4,0.0004110924488189901,25.8417646437003,25.87084649807961
223936+223938+223947,3,0.0004110924488189901,25.84218748164766,25.871245845029893
223936+223938+223947+228194,4,0.0004110924488189901,25.837066444285227,25.87176264696555
223935+223939+223948+229770,4,0.0004110924488189901,25.855025311549348,25.880771444343956
223936+223939+223946+223947,4,0.0004110924488189901,25.853063813293556,25.881722829725508
223935+223944+223948+229770,4,0.0004110924488189901,25.856458262370946,25.882533269124608
223936+223944+223946+223947,4,0.0004110924488189901,25.854496764115154,25.8826859606056
223935+223939+223948+230037,4,0.0004110924488189901,25.858795616579947,25.88456524037163
223935+223939+223948,3,0.0004110924488189901,25.8592184545273,25.88496458732191
223935+223939+223948+228194,4,0.0004110924488189901,25.854097417164873,25.88557535324587
223935+223944+223948+230037,4,0.0004110924488189901,25.860228567401542,25.88632706515228
223935+223944+223948,3,0.0004110924488189901,25.8606514053489,25.88672641210256
223935+223944+223948+228194,4,0.0004110924488189901,25.855530367986468,25.88733717802652
223938+223946+223947+223948,4,0.0004110924488189901,25.85988794794395,25.89230552390796
223941+223947+223948+223949,4,0.0004110924488189901,25.861638027226064,25.89468986011111
223936+223945+223947+229770,4,0.0004110924488189901,25.876014517436193,25.907257543546436
223936+223945+223947+230037,4,0.0004110924488189901,25.87978482246679,25.911051339574108
223936+223945+223947,3,0.0004110924488189901,25.880207660414147,25.91145068652439
223936+223945+223947+228194,4,0.0004110924488189901,25.875086623051715,25.911967488460046
223935+223948+229770+230037,4,0.0004110924488189901,25.89864809311831,25.921833707231702
223935+223948+229770,3,0.0004110924488189901,25.89907093106567,25.922233054181984
223935+223948+228194+229770,4,0.0004110924488189901,25.893949893703237,25.922796838111793
223935+223948+230037,3,0.0004110924488189901,25.902841236096265,25.926026850209656
223935+223948,2,0.0004110924488189901,25.903264074043623,25.926426197159937
223935+223948+228194+230037,4,0.0004110924488189901,25.897720198733836,25.926590634139465
223935+223948+228194,3,0.0004110924488189901,25.89814303668119,25.926989981089747
223945+223946+223947+223948,4,0.0004110924488189901,25.897908126710437,25.934953429098297
223940+223947+223948+229770,4,0.0004110924488189901,25.908067982945536,25.94259974864633
223940+223947+223948+230037,4,0.0004110924488189901,25.911838287976135,25.946393544674002
223940+223947+223948,3,0.0004110924488189901,25.91226112592349,25.946792891624284
223940+223947+223948+228194,4,0.0004110924488189901,25.907140088561057,25.947309693559944
223936+223938+223939+223948,4,0.0004110924488189901,26.8550722935435,26.889909442206275
